@relation airlines-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Airline {US,AA,AS,CO,DL,B6,HA,OO,9E,OH,EV,XE,YV,UA,MQ,FL,F9,WN}
@attribute Flight numeric
@attribute AirportFrom {PHX,LAX,SFO,ANC,LAS,SLC,DEN,ONT,FAI,BQN,PSE,HNL,BIS,IYK,EWR,BOS,MKE,GFK,OMA,GSO,LMT,SEA,MCO,TPA,DLH,MSP,FAR,MFE,MSY,VPS,BWI,MAF,LWS,RST,ALB,DSM,CHS,MSN,JAX,SAT,PNS,BHM,LIT,SAV,BNA,ICT,ECP,DHN,MGM,CAE,PWM,ACV,EKO,PHL,ATL,PDX,RIC,BTR,HRL,MYR,TUS,SBN,CAK,TVC,CLE,ORD,DAY,MFR,BTV,TLH,TYS,DFW,FLL,AUS,CHA,CMH,LRD,BRO,CRP,LAN,PVD,FWA,JFK,LGA,OKC,PIT,PBI,ORF,DCA,AEX,SYR,SHV,VLD,BDL,FAT,BZN,RDM,LFT,IPL,EAU,ERI,BUF,IAH,MCI,AGS,ABI,GRR,LBB,CLT,LEX,MBS,MOD,AMA,SGF,AZO,ABE,SWF,BGM,AVP,FNT,GSP,ATW,ITH,TUL,COS,ELP,ABQ,SMF,STL,IAD,DTW,RDU,RSW,OAK,ROC,IND,CVG,MDW,SDF,ABY,TRI,XNA,ROA,MLI,LYH,EVV,HPN,FAY,EWN,CSG,GPT,MLU,MOB,OAJ,CHO,ILM,BMI,PHF,ACY,JAN,CID,GRK,HOU,CRW,HTS,PSC,BOI,SBP,CLD,PSP,SBA,MEM,MRY,GEG,RDD,PAH,CMX,SPI,EUG,CIC,PIH,SGU,COD,MIA,MHT,GRB,FSD,SJU,AVL,BFL,RAP,DRO,PIA,OGG,SIT,TXK,RNO,DAL,SCE,MEI,MDT,FCA,SJC,KOA,PLN,SAN,GNV,HLN,GJT,CPR,FSM,CMI,GTF,HDN,ITO,MTJ,HSV,BTM,BIL,COU,MSO,SMX,TWF,ISP,GCC,LIH,LNK,DAB,SNA,MQT,LGB,CWA,LSE,BUR,ACT,MHK,MOT,IDA,SUN,GTR,MLB,SRQ,JAC,ASE,LCH,JNU,ROW,BQK,YUM,FLG,EGE,GUC,EYW,RKS,BGR,ELM,ADQ,OTZ,OTH,STT,KTN,BET,SJT,CDC,CEC,SPS,SCC,STX,OME,MKG,WRG,TYR,BRW,GGG,PSG,BKG,YAK,CLL,SAF,CYS,LWB,CDV,FLO,BLI,DBQ,TOL,UTM,PIE,ADK,ABR,TEX,MMH,GUM}
@attribute AirportTo {CLT,DFW,SEA,IAH,MSP,DTW,ORD,ATL,PDX,JFK,SLC,HNL,PHX,MCO,OGG,LAX,KOA,ITO,SFO,MIA,IAD,SMF,PHL,LIH,DEN,LGA,MEM,CVG,YUM,CWA,MKE,BQN,FAI,LAS,ANC,BOS,LGB,FLL,SJU,EWR,DCA,BWI,RDU,MCI,TYS,SAN,ONT,OAK,MDW,BNA,DAL,CLE,JAX,JNU,RNO,ELP,SAT,OTZ,MBS,BDL,STL,HOU,AUS,SNA,SJC,LIT,TUS,TUL,CMH,LAN,IND,AMA,CRP,PIT,RKS,FWA,TPA,PBI,JAN,DSM,ADQ,GRB,PVD,ABQ,SDF,RSW,MSY,BUR,BOI,TLH,BHM,ACV,ORF,BET,KTN,RIC,SRQ,BTR,XNA,MHT,GRR,SBN,SBA,ROA,CID,GPT,MFR,SGU,HPN,OMA,OTH,GSP,LMT,BUF,MSN,BFL,CAE,HRL,OKC,SYR,COS,BTV,CDC,SCC,DAY,SJT,TVC,ROC,ISP,MRY,SBP,MLI,MOB,CIC,SAV,FAT,EKO,GEG,ECP,LFT,SUN,HSV,SHV,CHA,CAK,BZN,MAF,GSO,MDT,PHF,ICT,AZO,RAP,CHS,CLD,MKG,VPS,PIH,ATW,AGS,PNS,BIL,SPI,FAR,CPR,PIA,SPS,TWF,LBB,ALB,CEC,DRO,GJT,GNV,RST,AVL,GRK,PSP,LEX,TRI,SGF,FSM,RDD,OME,MFE,LSE,BMI,MYR,FAY,FSD,EUG,MGM,EVV,MLB,FNT,STT,WRG,ABE,BIS,MOT,MLU,GFK,RDM,COU,LRD,PSC,MOD,PWM,ILM,ABY,CRW,TXK,BRO,BRW,EYW,DAB,ROW,ABI,EAU,TYR,MSO,FLG,CSG,VLD,DHN,OAJ,AEX,CHO,SAF,GGG,FCA,ASE,BKG,MHK,LNK,MQT,YAK,GTR,SMX,SWF,ITH,AVP,ELM,BGM,SIT,PSG,CYS,CLL,SCE,LWB,LCH,GCC,IYK,LWS,COD,HLN,BQK,GTF,DLH,BTM,EGE,IDA,JAC,HDN,MTJ,CMX,CMI,CDV,LYH,ACT,STX,IPL,PAH,HTS,MEI,BLI,ERI,EWN,FLO,ACY,DBQ,TOL,GUC,PLN,BGR,PSE,PIE,UTM,ADK,ABR,TEX,MMH,GUM}
@attribute DayOfWeek {1,2,3,4,5,6,7}
@attribute Time numeric
@attribute Length numeric
@attribute Delay {0,1}

@data
WN,0.134007,DAL,SAT,3,0.608817,0.091603,1
WN,0.140151,LAS,MCI,3,0.608817,0.259542,1
WN,0.143223,TUS,LAX,3,0.608817,0.137405,0
WN,0.145015,ONT,SMF,3,0.608817,0.122137,1
WN,0.256368,DEN,LAX,3,0.608817,0.236641,1
WN,0.304876,MCO,DEN,3,0.608817,0.396947,1
WN,0.031102,MDW,LAX,3,0.608817,0.427481,1
WN,0.337514,ISP,TPA,3,0.608817,0.290076,1
WN,0.397927,SAN,OAK,3,0.608817,0.129771,1
WN,0.040445,PHX,MSY,3,0.608817,0.267176,1
WN,0.434404,SAN,LAS,3,0.608817,0.10687,1
WN,0.435172,SAT,BNA,3,0.608817,0.19084,1
WN,0.435428,BWI,BOS,3,0.608817,0.122137,1
WN,0.048253,TPA,SAT,3,0.608817,0.274809,1
WN,0.079099,RNO,LAS,3,0.608817,0.10687,1
WN,0.09561,HOU,MCO,3,0.608817,0.198473,1
WN,0.110713,SJC,LAX,3,0.608817,0.10687,0
XE,0.259055,IAH,ABQ,3,0.608817,0.2,0
XE,0.290925,IAH,MCI,3,0.608817,0.175573,0
XE,0.319596,ABQ,IAH,3,0.608817,0.181679,0
XE,0.321003,STL,IAH,3,0.608817,0.180153,0
XE,0.326123,CVG,IAH,3,0.608817,0.242748,0
XE,0.363753,DCA,CLE,3,0.608817,0.10687,0
XE,0.396263,IND,IAH,3,0.608817,0.227481,1
YV,0.336234,CLT,DTW,3,0.608817,0.167939,1
YV,0.339306,CLT,LIT,3,0.608817,0.2,0
YV,0.365289,PHX,FLG,3,0.608817,0.100763,0
YV,0.928709,CLT,IAD,3,0.608817,0.137405,1
DL,0.014719,TPA,ATL,3,0.609517,0.148092,1
FL,0.09241,BWI,MSY,3,0.609517,0.268702,0
HA,0.023806,KOA,HNL,3,0.609517,0.064122,0
YV,0.337258,CLT,DAB,3,0.609517,0.141985,1
EV,0.633943,BTR,ATL,3,0.610217,0.134351,0
EV,0.911174,IAD,LGA,3,0.610217,0.126718,1
UA,0.079483,MSP,ORD,3,0.610217,0.131298,0
UA,0.091514,ONT,DEN,3,0.610217,0.201527,0
DL,0.164469,ORF,ATL,3,0.610917,0.178626,0
XE,0.360425,SDF,IAH,3,0.610917,0.229008,0
XE,0.766543,LNK,ORD,3,0.610917,0.148092,1
EV,0.703571,ATL,FAY,3,0.611617,0.114504,0
FL,0.179189,MCO,ROC,3,0.611617,0.238168,0
FL,0.059644,BWI,ATL,3,0.611617,0.184733,1
HA,0.023934,HNL,KOA,3,0.611617,0.067176,0
OO,0.815436,SBA,LAX,3,0.611617,0.070229,1
OO,0.81646,BOI,SFO,3,0.611617,0.160305,1
UA,0.021375,SJC,DEN,3,0.611617,0.233588,1
UA,0.057852,BWI,DEN,3,0.611617,0.380153,0
XE,0.758735,ICT,ORD,3,0.611617,0.167939,1
9E,0.541917,JFK,CLT,3,0.612316,0.224427,0
AA,0.128888,DFW,HSV,3,0.612316,0.145038,1
AA,0.13068,MIA,PHL,3,0.612316,0.274809,1
AA,0.165237,DFW,MSY,3,0.612316,0.114504,1
AA,0.191732,DFW,SJC,3,0.612316,0.351145,0
AA,0.198003,DFW,DCA,3,0.612316,0.259542,1
AA,0.209011,SAT,ORD,3,0.612316,0.244275,1
AA,0.222962,DFW,MCI,3,0.612316,0.137405,1
AA,0.233585,PSP,DFW,3,0.612316,0.259542,0
AA,0.025854,MIA,LAX,3,0.612316,0.534351,0
AA,0.002432,SFO,JFK,3,0.612316,0.496183,0
AA,0.06694,DFW,DTW,3,0.612316,0.236641,1
AA,0.074491,MIA,STL,3,0.612316,0.259542,1
AA,0.075387,SAN,ORD,3,0.612316,0.358779,1
AA,0.105209,ICT,DFW,3,0.612316,0.122137,0
AS,0.074491,SNA,PDX,3,0.612316,0.225954,0
B6,0.129016,BOS,JFK,3,0.612316,0.122137,1
B6,0.042621,MCO,IAD,3,0.612316,0.183206,1
B6,0.050429,LGA,MCO,3,0.612316,0.265649,1
CO,0.016895,LGA,IAH,3,0.612316,0.372519,0
CO,0.036862,DTW,IAH,3,0.612316,0.285496,1
CO,0.048125,RSW,EWR,3,0.612316,0.250382,1
CO,0.006272,CLE,EWR,3,0.612316,0.166412,1
CO,0.087802,MCO,IAH,3,0.612316,0.227481,0
CO,0.089082,IAH,LAS,3,0.612316,0.316031,0
CO,0.09305,EWR,DEN,3,0.612316,0.406107,1
DL,0.128248,ATL,MKE,3,0.612316,0.19084,0
DL,0.193396,ATL,ORD,3,0.612316,0.2,1
DL,0.195699,ATL,DTW,3,0.612316,0.183206,0
DL,0.199411,LAX,HNL,3,0.612316,0.558779,1
DL,0.204787,BOS,ATL,3,0.612316,0.270229,0
DL,0.259311,ATL,FLL,3,0.612316,0.174046,1
DL,0.270063,ATL,DFW,3,0.612316,0.221374,0
DL,0.315116,RDU,ATL,3,0.612316,0.141985,1
DL,0.319596,PDX,MSP,3,0.612316,0.303817,0
EV,0.640343,ATL,OAJ,3,0.612316,0.125191,1
EV,0.664661,IAH,CVG,3,0.612316,0.21374,0
EV,0.676053,ATL,ILM,3,0.612316,0.119084,1
EV,0.676821,ATL,JAN,3,0.612316,0.129771,0
EV,0.946627,CHA,ATL,3,0.612316,0.085496,0
HA,0.002688,HNL,SEA,3,0.612316,0.51145,0
MQ,0.364521,DFW,SAF,3,0.612316,0.167939,0
MQ,0.368488,GSP,DFW,3,0.612316,0.259542,0
MQ,0.371944,DFW,CVG,3,0.612316,0.198473,0
MQ,0.495072,ORD,SAT,3,0.612316,0.267176,1
OH,0.814156,HTS,CVG,3,0.612316,0.083969,0
OH,0.837322,BHM,LGA,3,0.612316,0.225954,0
OH,0.837962,JFK,PIT,3,0.612316,0.164885,0
OO,0.575835,SAN,LAX,3,0.612316,0.074809,0
UA,0.092794,OAK,DEN,3,0.612316,0.227481,0
US,0.135159,BDL,CLT,3,0.612316,0.207634,0
US,0.138743,CLT,MCO,3,0.612316,0.155725,1
US,0.141303,ALB,CLT,3,0.612316,0.20458,0
US,0.143991,CLT,DFW,3,0.612316,0.267176,1
US,0.197363,LGA,CLT,3,0.612316,0.192366,0
US,0.219378,DCA,FLL,3,0.612316,0.235115,0
US,0.051965,PHX,SFO,3,0.612316,0.19084,0
US,0.077179,PHX,LAS,3,0.612316,0.109924,0
US,0.084347,OMA,PHX,3,0.612316,0.261069,0
US,0.011391,PHX,PDX,3,0.612316,0.251908,1
WN,0.142967,BNA,HOU,3,0.612316,0.206107,1
WN,0.174069,LAS,LAX,3,0.612316,0.099237,0
WN,0.178037,OAK,ABQ,3,0.612316,0.198473,1
WN,0.207731,SEA,DEN,3,0.612316,0.244275,1
WN,0.219378,LAX,AUS,3,0.612316,0.259542,1
WN,0.246896,SMF,BUR,3,0.612316,0.10687,1
WN,0.247024,PHL,STL,3,0.612316,0.244275,1
WN,0.24856,MCO,STL,3,0.612316,0.236641,1
WN,0.026238,OAK,SAN,3,0.612316,0.129771,1
WN,0.271087,SNA,SMF,3,0.612316,0.137405,0
WN,0.306668,AUS,OAK,3,0.612316,0.366412,1
WN,0.031742,DAL,LIT,3,0.612316,0.091603,0
WN,0.003328,HOU,ECP,3,0.612316,0.137405,1
WN,0.371432,DAL,MSY,3,0.612316,0.122137,1
WN,0.381544,DTW,BWI,3,0.612316,0.129771,1
WN,0.427237,SEA,SLC,3,0.612316,0.175573,1
WN,0.449251,LAX,SLC,3,0.612316,0.167939,1
WN,0.074107,PHX,SFO,3,0.612316,0.19084,1
XE,0.300269,MSP,IAH,3,0.612316,0.265649,0
XE,0.302445,EWR,STL,3,0.612316,0.254962,0
XE,0.333163,IAH,TUL,3,0.612316,0.129771,0
XE,0.336618,IAH,LFT,3,0.612316,0.082443,0
XE,0.337642,TUL,IAH,3,0.612316,0.137405,0
XE,0.366313,MOB,IAH,3,0.612316,0.137405,0
YV,0.34225,LAS,LAX,3,0.612316,0.103817,0
YV,0.348138,PHX,SBA,3,0.612316,0.141985,1
YV,0.36772,PHX,BFL,3,0.612316,0.138931,0
B6,0.039421,IAD,FLL,3,0.613016,0.239695,0
B6,0.041725,BDL,FLL,3,0.613016,0.29313,1
DL,0.16255,ATL,CMH,3,0.613016,0.143511,1
DL,0.214002,ATL,MIA,3,0.613016,0.174046,0
DL,0.300909,PBI,ATL,3,0.613016,0.172519,0
EV,0.68002,DFW,DTW,3,0.613016,0.242748,1
FL,0.003072,MDW,ATL,3,0.613016,0.170992,0
OH,0.834123,FWA,CVG,3,0.613016,0.082443,1
OO,0.854601,MRY,SFO,3,0.613016,0.056489,0
OO,0.891463,SFO,PSP,3,0.613016,0.120611,1
XE,0.359017,EWR,MCI,3,0.613016,0.296183,0
XE,0.765135,FSD,ORD,3,0.613016,0.146565,1
DL,0.298733,ATL,JAX,3,0.613716,0.105344,0
HA,0.038398,ITO,HNL,3,0.613716,0.074809,0
UA,0.027902,IAD,SFO,3,0.613716,0.561832,1
UA,0.053245,LAS,ORD,3,0.613716,0.326718,0
XE,0.312556,RIC,CLE,3,0.613716,0.125191,1
B6,0.007808,JFK,SYR,3,0.614416,0.119084,1
DL,0.295533,ATL,IND,3,0.614416,0.151145,0
OO,0.81582,CMX,ORD,3,0.614416,0.125191,1
OO,0.826315,SNA,SFO,3,0.614416,0.122137,0
OO,0.830155,TUS,LAX,3,0.614416,0.138931,1
OO,0.849098,CIC,SFO,3,0.614416,0.090076,0
UA,0.095226,LGA,DEN,3,0.614416,0.421374,1
YV,0.932676,ATL,ORD,3,0.614416,0.196947,1
YV,0.934724,JAX,IAD,3,0.614416,0.163359,1
B6,0.015103,JFK,MSY,3,0.615115,0.325191,1
UA,0.023039,BOS,SFO,3,0.615115,0.622901,1
YV,0.34481,PHX,FAT,3,0.615115,0.160305,0
9E,0.526302,DCA,IND,3,0.615815,0.184733,0
9E,0.549213,LWB,JFK,3,0.615815,0.167939,0
AA,0.141175,STL,LGA,3,0.615815,0.21374,1
AA,0.162934,SNA,DFW,3,0.615815,0.267176,1
AA,0.164341,DFW,SNA,3,0.615815,0.29771,1
AA,0.203123,SAT,DFW,3,0.615815,0.10687,1
AA,0.249968,LAX,SFO,3,0.615815,0.122137,0
AA,0.039805,DFW,RSW,3,0.615815,0.221374,0
CO,0.195315,BWI,IAH,3,0.615815,0.323664,0
CO,0.203251,IAH,SAN,3,0.615815,0.320611,1
CO,0.204787,EWR,FLL,3,0.615815,0.277863,1
CO,0.206963,EWR,TPA,3,0.615815,0.270229,1
CO,0.021887,HNL,LAX,3,0.615815,0.51145,0
CO,0.042749,SAN,IAH,3,0.615815,0.277863,1
DL,0.157686,ATL,MSY,3,0.615815,0.149618,1
DL,0.158198,RIC,ATL,3,0.615815,0.167939,0
DL,0.165621,ATL,MLB,3,0.615815,0.141985,0
DL,0.203891,ATL,PHL,3,0.615815,0.206107,1
DL,0.318188,ATL,MSP,3,0.615815,0.244275,1
EV,0.633175,MLB,ATL,3,0.615815,0.154198,1
EV,0.665557,ATL,ALB,3,0.615815,0.20916,1
EV,0.682196,MEM,LIT,3,0.615815,0.082443,0
EV,0.685524,ATL,MOB,3,0.615815,0.120611,0
EV,0.712146,ATL,GPT,3,0.615815,0.135878,1
F9,0.083323,SFO,DEN,3,0.615815,0.224427,0
FL,0.147703,RSW,IND,3,0.615815,0.229008,0
FL,0.040061,ATL,CLT,3,0.615815,0.105344,0
FL,0.045181,ATL,LGA,3,0.615815,0.198473,1
FL,0.055548,MKE,ATL,3,0.615815,0.184733,0
FL,0.084219,ATL,SAT,3,0.615815,0.244275,0
FL,0.122616,ROC,BWI,3,0.615815,0.116031,1
MQ,0.353001,DFW,CRP,3,0.615815,0.122137,0
MQ,0.466786,CVG,MIA,3,0.615815,0.244275,0
MQ,0.467298,SDF,MIA,3,0.615815,0.236641,0
MQ,0.470498,CMH,MIA,3,0.615815,0.259542,1
MQ,0.513119,CLT,ORD,3,0.615815,0.206107,1
MQ,0.545757,SGF,ORD,3,0.615815,0.152672,0
MQ,0.573915,LGA,DTW,3,0.615815,0.19084,0
MQ,0.579035,LGA,XNA,3,0.615815,0.335878,1
OH,0.822859,ATL,GSO,3,0.615815,0.140458,0
OH,0.832203,JFK,IAD,3,0.615815,0.161832,0
OO,0.596826,GFK,MSP,3,0.615815,0.122137,0
OO,0.803021,GEG,SEA,3,0.615815,0.109924,0
OO,0.827211,RDM,SFO,3,0.615815,0.154198,1
OO,0.888647,CLD,LAX,3,0.615815,0.061069,0
OO,0.890183,RNO,DEN,3,0.615815,0.20458,0
OO,0.998464,TWF,SLC,3,0.615815,0.096183,0
UA,0.018815,IAD,MCO,3,0.615815,0.216794,0
UA,0.026622,IAD,LAX,3,0.615815,0.535878,0
UA,0.040957,IAD,ORD,3,0.615815,0.20458,0
US,0.15103,CLT,IAH,3,0.615815,0.259542,1
US,0.152822,PHX,SAN,3,0.615815,0.108397,1
US,0.197747,PHX,CLT,3,0.615815,0.351145,1
US,0.223858,LAS,PHL,3,0.615815,0.421374,1
US,0.225906,CLT,DCA,3,0.615815,0.122137,0
US,0.254576,CLT,IND,3,0.615815,0.160305,0
US,0.003584,PHX,LAX,3,0.615815,0.131298,0
US,0.081531,PHX,ONT,3,0.615815,0.112977,0
US,0.092026,MIA,CLT,3,0.615815,0.189313,1
US,0.096378,ATL,PHL,3,0.615815,0.196947,1
WN,0.013695,MCO,MDW,3,0.615815,0.259542,1
WN,0.147703,BNA,MCO,3,0.615815,0.160305,1
WN,0.155638,HOU,TPA,3,0.615815,0.183206,1
WN,0.183412,MDW,STL,3,0.615815,0.099237,1
WN,0.203251,MCI,SEA,3,0.615815,0.389313,1
WN,0.002432,LAS,SAN,3,0.615815,0.099237,1
WN,0.34801,SFO,LAS,3,0.615815,0.145038,1
WN,0.035966,SFO,LAX,3,0.615815,0.114504,0
WN,0.003712,DAL,ELP,3,0.615815,0.160305,1
WN,0.415077,SAN,AUS,3,0.615815,0.244275,1
WN,0.423653,DEN,BNA,3,0.615815,0.221374,1
WN,0.043389,SNA,PHX,3,0.615815,0.10687,1
WN,0.460771,TPA,PHX,3,0.615815,0.442748,1
WN,0.471138,AUS,MDW,3,0.615815,0.236641,1
WN,0.502368,MCI,LAS,3,0.615815,0.29771,1
WN,0.077563,MDW,LAS,3,0.615815,0.374046,1
WN,0.09369,LAX,LAS,3,0.615815,0.091603,1
XE,0.328683,IAH,MAF,3,0.615815,0.131298,0
XE,0.355433,IAH,LIT,3,0.615815,0.119084,0
YV,0.13132,OGG,HNL,3,0.615815,0.048855,0
YV,0.133879,LIH,HNL,3,0.615815,0.044275,0
YV,0.352745,DSM,PHX,3,0.615815,0.282443,0
DL,0.142711,ATL,CHS,3,0.616515,0.112977,1
EV,0.649046,ATL,BMI,3,0.616515,0.160305,1
FL,0.034942,ATL,BOS,3,0.616515,0.219847,1
HA,0.03315,HNL,ITO,3,0.616515,0.079389,0
DL,0.008575,MIA,ATL,3,0.617215,0.18626,0
UA,0.118008,IAD,DEN,3,0.617215,0.369466,0
XE,0.289901,ATL,CLE,3,0.617215,0.155725,0
XE,0.40087,CLT,IAH,3,0.617215,0.268702,0
B6,0.09049,SJU,JFK,3,0.617915,0.375573,1
DL,0.087034,ATL,SAV,3,0.617915,0.10229,0
EV,0.704083,ATL,VPS,3,0.617915,0.117557,1
F9,0.106617,SEA,DEN,3,0.617915,0.232061,1
OO,0.994752,SGU,SLC,3,0.617915,0.117557,0
XE,0.399334,LIT,IAH,3,0.617915,0.125191,0
OO,0.810444,SAN,LAX,3,0.618614,0.064122,0
UA,0.045181,SAN,DEN,3,0.618614,0.215267,0
XE,0.384999,EWR,MKE,3,0.618614,0.219847,1
9E,0.512607,MEM,CVG,3,0.619314,0.131298,0
AA,0.129656,SEA,ORD,3,0.619314,0.366412,1
AA,0.136951,MEM,DFW,3,0.619314,0.152672,0
AA,0.207731,LAX,ORD,3,0.619314,0.374046,1
AA,0.242544,SLC,DFW,3,0.619314,0.236641,1
AA,0.257776,DTW,MIA,3,0.619314,0.290076,0
AA,0.323307,DFW,SLC,3,0.619314,0.259542,1
AA,0.073851,DFW,SAT,3,0.619314,0.099237,1
AA,0.087162,MIA,JFK,3,0.619314,0.282443,1
AA,0.093818,MIA,DCA,3,0.619314,0.221374,0
AS,0.019327,OTZ,ANC,3,0.619314,0.131298,0
AS,0.080891,PHX,SEA,3,0.619314,0.285496,0
B6,0.142455,MCO,RIC,3,0.619314,0.161832,0
CO,0.187764,EWR,LAS,3,0.619314,0.531298,1
CO,0.020095,IAH,DCA,3,0.619314,0.256489,0
CO,0.095354,IAH,ORD,3,0.619314,0.238168,0
DL,0.211826,ATL,PVD,3,0.619314,0.221374,1
DL,0.233329,ATL,BWI,3,0.619314,0.163359,0
DL,0.239985,MCO,LGA,3,0.619314,0.235115,0
DL,0.291565,LGA,FLL,3,0.619314,0.30229,0
DL,0.325227,ATL,EWR,3,0.619314,0.218321,1
DL,0.381544,MEM,DCA,3,0.619314,0.19084,0
EV,0.634839,ATL,FLO,3,0.619314,0.108397,1
EV,0.643671,ATL,AGS,3,0.619314,0.087023,0
EV,0.672341,ATL,MDT,3,0.619314,0.167939,1
EV,0.674901,DCA,BOS,3,0.619314,0.149618,1
EV,0.700499,ATL,EVV,3,0.619314,0.128244,0
EV,0.710227,AGS,ATL,3,0.619314,0.10229,1
F9,0.077691,DEN,IND,3,0.619314,0.212214,0
FL,0.184052,MSP,MCO,3,0.619314,0.28855,0
FL,0.108665,MCO,ATL,3,0.619314,0.145038,0
MQ,0.346602,DFW,PIA,3,0.619314,0.167939,1
MQ,0.347498,DFW,EVV,3,0.619314,0.167939,1
MQ,0.348394,AMA,DFW,3,0.619314,0.099237,0
MQ,0.353513,DFW,MGM,3,0.619314,0.160305,0
MQ,0.433764,HOU,DFW,3,0.619314,0.10687,0
MQ,0.472546,RIC,MIA,3,0.619314,0.244275,0
MQ,0.518111,ORD,IND,3,0.619314,0.091603,0
MQ,0.529374,ORD,BDL,3,0.619314,0.19084,1
MQ,0.530526,JFK,CMH,3,0.619314,0.19084,0
MQ,0.533854,JFK,CLE,3,0.619314,0.175573,0
MQ,0.554461,JFK,PIT,3,0.619314,0.160305,0
MQ,0.56342,JFK,RDU,3,0.619314,0.167939,1
MQ,0.577627,DCA,BNA,3,0.619314,0.183206,0
OO,0.618968,BIS,MSP,3,0.619314,0.131298,1
OO,0.836426,ORD,SGF,3,0.619314,0.141985,1
US,0.141815,CLT,JAX,3,0.619314,0.125191,1
US,0.149622,CLT,PIT,3,0.619314,0.132824,0
US,0.156278,CLT,BWI,3,0.619314,0.123664,1
US,0.187124,FLL,CLT,3,0.619314,0.181679,0
US,0.202355,MCO,PHL,3,0.619314,0.227481,1
US,0.208115,EWR,CLT,3,0.619314,0.175573,0
US,0.084603,PHX,SNA,3,0.619314,0.119084,0
WN,0.141175,SAN,SFO,3,0.619314,0.137405,0
WN,0.169461,MDW,BWI,3,0.619314,0.167939,1
WN,0.250096,SDF,MDW,3,0.619314,0.10687,1
WN,0.359145,ABQ,HOU,3,0.619314,0.183206,0
WN,0.003584,HOU,CRP,3,0.619314,0.076336,1
WN,0.082299,LAS,BUR,3,0.619314,0.10687,0
WN,0.105721,ELP,ABQ,3,0.619314,0.083969,1
WN,0.107769,ABQ,PHX,3,0.619314,0.114504,1
WN,0.107897,HOU,AUS,3,0.619314,0.076336,1
WN,0.120696,DAL,MAF,3,0.619314,0.10687,1
XE,0.261999,IAH,DFW,3,0.619314,0.103817,1
XE,0.300781,RDU,IAH,3,0.619314,0.273282,1
XE,0.352489,IAH,ELP,3,0.619314,0.180153,0
XE,0.386791,EWR,ORF,3,0.619314,0.120611,0
XE,0.400998,EWR,BNA,3,0.619314,0.229008,0
XE,0.755024,ORD,CVG,3,0.619314,0.105344,1
DL,0.236529,CMH,ATL,3,0.620014,0.158779,1
DL,0.28171,LAS,ATL,3,0.620014,0.354198,0
EV,0.643415,LIT,ATL,3,0.620014,0.140458,1
FL,0.060796,ATL,BWI,3,0.620014,0.160305,0
EV,0.702035,ATL,EYW,3,0.620714,0.180153,0
OH,0.803277,DCA,CMH,3,0.620714,0.149618,0
UA,0.078971,ORD,DCA,3,0.620714,0.169466,1
YV,0.34673,ELP,PHX,3,0.620714,0.125191,0
CO,0.197619,CLE,IAH,3,0.621414,0.285496,0
EV,0.65711,ATL,ECP,3,0.621414,0.114504,0
EV,0.693972,ATL,AVL,3,0.621414,0.090076,0
EV,0.696147,ATL,GNV,3,0.621414,0.116031,0
EV,0.703315,ATL,CHO,3,0.621414,0.145038,0
XE,0.387047,BNA,IAH,3,0.621414,0.196947,0
9E,0.530526,SYR,JFK,3,0.622113,0.167939,1
B6,0.129656,JFK,BOS,3,0.622113,0.123664,1
B6,0.007424,JFK,MCO,3,0.622113,0.273282,1
B6,0.010239,JFK,FLL,3,0.622113,0.29313,1
MQ,0.573403,DCA,RDU,3,0.622113,0.100763,0
UA,0.080507,MSY,DEN,3,0.622113,0.274809,1
XE,0.302061,EWR,ORD,3,0.622113,0.235115,0
9E,0.500832,IND,DTW,3,0.622813,0.126718,0
AA,0.137591,STL,DCA,3,0.622813,0.175573,0
AA,0.205555,DFW,PHX,3,0.622813,0.236641,1
AA,0.241265,MIA,MCO,3,0.622813,0.091603,1
AA,0.002688,LAX,JFK,3,0.622813,0.480916,0
AA,0.310636,DFW,AUS,3,0.622813,0.091603,0
AA,0.327403,EWR,DFW,3,0.622813,0.374046,1
AA,0.042749,LGA,ORD,3,0.622813,0.259542,0
AA,0.066428,SMF,DFW,3,0.622813,0.305344,0
AA,0.104185,DFW,ELP,3,0.622813,0.160305,1
AA,0.106745,IND,DFW,3,0.622813,0.221374,1
AA,0.111865,LGA,MIA,3,0.622813,0.312977,1
AA,0.112505,SJC,DFW,3,0.622813,0.320611,1
B6,0.154358,HPN,RSW,3,0.622813,0.28855,1
B6,0.075387,PBI,HPN,3,0.622813,0.247328,0
CO,0.136695,LAS,EWR,3,0.622813,0.445802,1
CO,0.137975,IAH,SAT,3,0.622813,0.091603,0
CO,0.019071,IAH,ONT,3,0.622813,0.328244,1
CO,0.241649,IAH,SMF,3,0.622813,0.387786,1
CO,0.043005,CLT,EWR,3,0.622813,0.183206,0
CO,0.00448,MCO,EWR,3,0.622813,0.244275,1
CO,0.098042,IAH,SEA,3,0.622813,0.429008,1
DL,0.144119,ATL,PBI,3,0.622813,0.169466,1
DL,0.020991,JFK,LAX,3,0.622813,0.601527,0
DL,0.212978,MSP,MCI,3,0.622813,0.140458,0
DL,0.213106,ATL,PNS,3,0.622813,0.114504,1
DL,0.230001,FLL,LGA,3,0.622813,0.273282,0
DL,0.230769,FLL,DTW,3,0.622813,0.296183,0
DL,0.233841,ATL,MDW,3,0.622813,0.178626,1
