@relation NOAA-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attribute1 numeric
@attribute attribute2 numeric
@attribute attribute3 numeric
@attribute attribute4 numeric
@attribute attribute5 numeric
@attribute attribute6 numeric
@attribute attribute7 numeric
@attribute attribute8 numeric
@attribute class {1,2}

@data
0.882917,0.875121,0.006057,0.544355,0.433692,0.598726,0.864292,0.896092,2
0.833973,0.841239,0.007207,0.560484,0.304659,0.492569,0.814249,0.847474,2
0.853167,0.909003,0.005947,0.403226,0.426523,0.492569,0.854962,0.868446,2
0.898273,0.933204,0.006278,0.415323,0.236559,0.384289,0.838846,0.896092,1
0.785988,0.787028,0.007804,0.395161,0.318996,0.384289,0.762511,0.772164,1
0.815739,0.831559,0.007361,0.387097,0.164875,0.214437,0.838846,0.819828,1
0.786948,0.776379,0.008422,0.548387,0.240143,0.322718,0.778626,0.78265,1
0.788868,0.762827,0.009263,0.483871,0.150538,0.195329,0.778626,0.761678,1
0.805182,0.774443,0.009528,0.471774,0.207885,0.278132,0.770992,0.810296,1
0.803263,0.800581,0.008577,0.53629,0.247312,0.195329,0.754877,0.838894,2
0.800384,0.871249,0.008047,0.346774,0.290323,0.322718,0.778626,0.819828,2
0.834933,0.854792,0.007317,0.395161,0.182796,0.2569,0.831213,0.85796,2
0.832054,0.879961,0.007185,0.330645,0.089606,0.278132,0.795589,0.838894,2
0.833013,0.863504,0.007914,0.379032,0.204301,0.278132,0.795589,0.847474,1
0.841651,0.848015,0.0084,0.399194,0.18638,0.2569,0.821883,0.828408,1
0.838772,0.863504,0.008334,0.375,0.136201,0.278132,0.814249,0.828408,2
0.889635,0.88577,0.007737,0.310484,0.057348,0.14862,0.871925,0.887512,1
0.90499,0.889642,0.007273,0.443548,0.182796,0.235669,0.871925,0.887512,1
0.847409,0.901258,0.007251,0.354839,0.193548,0.174098,0.804919,0.868446,2
0.854127,0.913843,0.006941,0.326613,0.107527,0.174098,0.821883,0.887512,2
0.834933,0.822846,0.008113,0.455645,0.225806,0.343949,0.814249,0.801716,1
0.856046,0.835431,0.007958,0.540323,0.125448,0.14862,0.831213,0.868446,1
0.866603,0.858664,0.007693,0.532258,0.297491,0.343949,0.854962,0.838894,1
0.913628,0.909003,0.007162,0.487903,0.422939,0.384289,0.890585,0.905624,1
0.941459,0.792836,0.007826,0.451613,0.322581,0.235669,0.881255,0.954242,1
0.893474,0.783156,0.00871,0.431452,0.175627,0.174098,0.847328,0.914204,2
0.935701,0.941917,0.00756,0.495968,0.304659,0.343949,0.898219,0.914204,1
0.928983,0.913843,0.007162,0.407258,0.179211,0.235669,0.881255,0.92469,1
0.913628,0.939013,0.008069,0.387097,0.265233,0.29724,0.890585,0.92469,1
0.935701,0.93514,0.007781,0.41129,0.204301,0.214437,0.898219,0.92469,1
0.950096,0.941917,0.006742,0.5,0.304659,0.278132,0.907549,0.943756,1
0.934741,0.952565,0.006367,0.520161,0.218638,0.384289,0.881255,0.943756,2
0.84357,0.92546,0.006831,0.326613,0.265233,0.2569,0.770992,0.896092,2
0.841651,0.898354,0.00745,0.508065,0.308244,0.322718,0.787956,0.868446,1
0.817658,0.886738,0.008025,0.483871,0.175627,0.2569,0.762511,0.85796,2
0.816699,0.874153,0.007693,0.520161,0.164875,0.384289,0.795589,0.810296,2
0.78023,0.832527,0.008312,0.387097,0.18638,0.214437,0.754877,0.819828,2
0.761996,0.798645,0.008865,0.491935,0.189964,0.174098,0.745547,0.761678,1
0.786948,0.829622,0.008511,0.427419,0.215054,0.322718,0.762511,0.79123,1
0.853167,0.834463,0.007494,0.475806,0.311828,0.384289,0.838846,0.838894,1
0.839731,0.878025,0.007295,0.41129,0.154122,0.174098,0.804919,0.85796,2
0.795585,0.814134,0.008953,0.483871,0.100358,0.174098,0.821883,0.761678,1
0.849328,0.821878,0.008599,0.548387,0.229391,0.322718,0.847328,0.810296,1
0.855086,0.818974,0.008113,0.46371,0.21147,0.278132,0.821883,0.819828,1
0.814779,0.785092,0.008843,0.431452,0.232975,0.278132,0.770992,0.819828,1
0.808061,0.807357,0.008489,0.419355,0.258065,0.235669,0.762511,0.828408,1
0.803263,0.7909,0.00913,0.548387,0.114695,0.214437,0.778626,0.79123,1
0.791747,0.758955,0.009461,0.443548,0.154122,0.14862,0.770992,0.734032,1
0.789827,0.78606,0.009351,0.387097,0.064516,0.174098,0.795589,0.742612,1
0.805182,0.774443,0.008997,0.491935,0.154122,0.174098,0.787956,0.753098,2
0.816699,0.773475,0.008754,0.560484,0.189964,0.214437,0.787956,0.801716,1
0.814779,0.750242,0.008798,0.596774,0.18638,0.235669,0.795589,0.801716,1
0.836852,0.753146,0.008069,0.46371,0.143369,0.214437,0.831213,0.810296,1
0.852207,0.827686,0.007207,0.370968,0.261649,0.343949,0.831213,0.868446,2
0.882917,0.831559,0.007295,0.520161,0.344086,0.29724,0.864292,0.838894,1
0.894434,0.836399,0.007538,0.41129,0.365591,0.322718,0.864292,0.847474,1
0.911708,0.813166,0.007317,0.399194,0.383513,0.384289,0.871925,0.887512,1
0.882917,0.795741,0.006742,0.491935,0.376344,0.471338,0.871925,0.828408,1
0.921305,0.8606,0.00588,0.528226,0.430108,0.384289,0.881255,0.905624,1
0.923225,0.878993,0.006278,0.528226,0.275986,0.278132,0.890585,0.896092,1
0.912668,0.877057,0.006986,0.540323,0.250896,0.363057,0.871925,0.887512,1
0.924184,0.867377,0.007251,0.596774,0.315412,0.384289,0.881255,0.914204,1
0.925144,0.861568,0.006367,0.596774,0.426523,0.471338,0.881255,0.914204,1
0.78215,0.800581,0.006477,0.387097,0.27957,0.322718,0.847328,0.772164,2
0.68714,0.70668,0.008091,0.459677,0.111111,0.29724,0.686175,0.686368,2
0.728407,0.729913,0.008246,0.459677,0.043011,0.14862,0.770992,0.686368,1
0.767754,0.763795,0.007958,0.46371,0.139785,0.322718,0.754877,0.753098,1
0.736084,0.696999,0.00924,0.544355,0.193548,0.278132,0.737913,0.686368,1
0.791747,0.723136,0.008754,0.548387,0.25448,0.343949,0.804919,0.772164,1
0.826296,0.764763,0.00829,0.596774,0.136201,0.129512,0.814249,0.801716,1
0.838772,0.824782,0.007804,0.431452,0.086022,0.10828,0.838846,0.810296,1
0.819578,0.814134,0.007406,0.435484,0.25448,0.598726,0.778626,0.810296,1
0.71785,0.697967,0.008776,0.596774,0.218638,0.278132,0.71162,0.705434,1
0.708253,0.696031,0.008091,0.508065,0.275986,0.384289,0.745547,0.686368,1
0.745681,0.735721,0.006499,0.483871,0.164875,0.214437,0.745547,0.696854,1
0.74952,0.712488,0.007273,0.495968,0.175627,0.235669,0.762511,0.734032,1
0.732246,0.655373,0.007273,0.475806,0.157706,0.214437,0.778626,0.667302,1
0.832054,0.71636,0.005129,0.596774,0.283154,0.278132,0.881255,0.810296,1
0.784069,0.74637,0.006057,0.443548,0.329749,0.384289,0.821883,0.761678,2
0.715931,0.698935,0.006787,0.528226,0.121864,0.235669,0.795589,0.648236,1
0.743762,0.683446,0.006499,0.552419,0.286738,0.426752,0.728584,0.79123,1
0.638196,0.61181,0.009705,0.596774,0.168459,0.195329,0.625954,0.619638,1
0.65739,0.613746,0.010302,0.504032,0.200717,0.343949,0.737913,0.619638,1
0.761996,0.626331,0.00829,0.572581,0.512545,0.426752,0.795589,0.734032,1
0.768714,0.720232,0.007516,0.431452,0.136201,0.214437,0.762511,0.71592,1
0.732246,0.680542,0.008025,0.459677,0.132616,0.195329,0.728584,0.686368,2
0.75048,0.666989,0.006543,0.495968,0.286738,0.492569,0.770992,0.734032,1
0.710173,0.624395,0.007052,0.540323,0.204301,0.278132,0.778626,0.611058,1
0.847409,0.738625,0.005283,0.580645,0.197133,0.278132,0.923664,0.801716,1
0.887716,0.720232,0.00462,0.403226,0.491039,0.384289,0.838846,0.92469,1
0.741843,0.573088,0.009373,0.443548,0.215054,0.2569,0.770992,0.648236,1
0.761996,0.622459,0.009064,0.483871,0.268817,0.29724,0.795589,0.71592,1
0.851248,0.745402,0.007538,0.399194,0.408602,0.492569,0.871925,0.838894,1
0.802303,0.710552,0.007914,0.395161,0.351254,0.384289,0.787956,0.810296,1
0.676583,0.592449,0.010324,0.548387,0.304659,0.235669,0.669211,0.648236,1
0.642994,0.546951,0.009373,0.508065,0.146953,0.278132,0.71162,0.57102,1
0.621881,0.565344,0.009859,0.556452,0.329749,0.322718,0.642918,0.630124,1
0.616123,0.581801,0.009594,0.524194,0.268817,0.343949,0.669211,0.590086,1
0.671785,0.615682,0.008224,0.596774,0.232975,0.214437,0.71162,0.648236,1
0.664107,0.597289,0.008445,0.5,0.060932,0.067941,0.70229,0.590086,1
0.712092,0.617619,0.00703,0.399194,0.060932,0.067941,0.762511,0.686368,1
0.716891,0.615682,0.007295,0.403226,0.100358,0.174098,0.745547,0.648236,1
0.742802,0.625363,0.008489,0.455645,0.207885,0.322718,0.754877,0.7245,1
0.737044,0.679574,0.008931,0.366935,0.243728,0.235669,0.770992,0.705434,1
0.755278,0.704743,0.009086,0.399194,0.132616,0.14862,0.804919,0.686368,1
0.797505,0.748306,0.008997,0.439516,0.121864,0.14862,0.831213,0.761678,1
0.766795,0.757986,0.008356,0.362903,0.204301,0.322718,0.745547,0.772164,1
0.769674,0.800581,0.007627,0.395161,0.318996,0.384289,0.728584,0.801716,2
0.78119,0.768635,0.007582,0.447581,0.308244,0.278132,0.762511,0.79123,1
0.792706,0.797677,0.007516,0.483871,0.222222,0.343949,0.762511,0.828408,1
0.784069,0.769603,0.008422,0.435484,0.336918,0.343949,0.770992,0.772164,1
0.758157,0.762827,0.007649,0.423387,0.405018,0.492569,0.70229,0.810296,2
0.68714,0.735721,0.008688,0.467742,0.204301,0.278132,0.635284,0.675882,1
0.599808,0.632139,0.009638,0.532258,0.243728,0.235669,0.575912,0.619638,1
0.56334,0.613746,0.008931,0.552419,0.114695,0.14862,0.525869,0.590086,1
0.617083,0.687318,0.007339,0.366935,0.179211,0.174098,0.602205,0.656816,2
0.568138,0.573088,0.008467,0.415323,0.333333,0.278132,0.558948,0.544328,1
0.476967,0.515973,0.008489,0.407258,0.11828,0.174098,0.499576,0.476644,1
0.560461,0.56728,0.008201,0.395161,0.089606,0.174098,0.602205,0.49571,1
0.583493,0.601162,0.00871,0.399194,0.143369,0.322718,0.642918,0.552908,1
0.676583,0.660213,0.007207,0.572581,0.268817,0.278132,0.737913,0.638704,1
0.585413,0.615682,0.0084,0.471774,0.261649,0.214437,0.642918,0.590086,1
0.556622,0.581801,0.009395,0.399194,0.143369,0.214437,0.652248,0.50429,1
0.669866,0.654405,0.00787,0.491935,0.258065,0.322718,0.737913,0.630124,1
0.636276,0.489835,0.009948,0.491935,0.258065,0.29724,0.661578,0.656816,1
0.572937,0.500484,0.011075,0.395161,0.121864,0.214437,0.541985,0.581506,1
0.466411,0.428848,0.01196,0.395161,0.304659,0.2569,0.473282,0.467112,1
0.435701,0.409487,0.011031,0.375,0.397849,0.384289,0.406277,0.476644,1
0.452975,0.475315,0.010854,0.375,0.243728,0.214437,0.42324,0.49571,1
0.40499,0.482091,0.011738,0.342742,0.172043,0.14862,0.449534,0.390848,1
0.43666,0.549855,0.011142,0.120968,0.168459,0.174098,0.465649,0.476644,1
0.519194,0.594385,0.009572,0.326613,0.232975,0.214437,0.592875,0.514776,1
0.523033,0.573088,0.01008,0.383065,0.222222,0.29724,0.508906,0.514776,1
0.527831,0.57696,0.010058,0.346774,0.157706,0.235669,0.575912,0.525262,1
0.555662,0.619555,0.009484,0.177419,0.229391,0.278132,0.642918,0.533842,1
0.628599,0.650532,0.008511,0.435484,0.286738,0.278132,0.642918,0.611058,1
0.629559,0.662149,0.007715,0.467742,0.218638,0.278132,0.652248,0.619638,1
0.635317,0.658277,0.007207,0.451613,0.107527,0.129512,0.669211,0.611058,1
0.65739,0.698935,0.00672,0.350806,0.326165,0.384289,0.678541,0.638704,1
0.697697,0.732817,0.005902,0.427419,0.498208,0.363057,0.678541,0.71592,1
0.565259,0.68151,0.006543,0.193548,0.358423,0.278132,0.618321,0.57102,2
0.456814,0.587609,0.004355,0.185484,0.27957,0.322718,0.396947,0.514776,2
0.425144,0.496612,0.006521,0.520161,0.37276,0.29724,0.389313,0.50429,1
0.421305,0.49758,0.006941,0.479839,0.111111,0.129512,0.42324,0.467112,1
0.495202,0.56728,0.004642,0.455645,0.222222,0.195329,0.541985,0.50429,1
0.524952,0.558567,0.005328,0.479839,0.232975,0.174098,0.473282,0.552908,1
0.442418,0.510165,0.006875,0.53629,0.34767,0.384289,0.396947,0.514776,1
0.459693,0.515005,0.006588,0.46371,0.243728,0.384289,0.558948,0.458532,1
0.444338,0.504356,0.008931,0.467742,0.390681,0.598726,0.490246,0.476644,1
0.451056,0.53243,0.009307,0.415323,0.293907,0.322718,0.516539,0.467112,1
0.513436,0.557599,0.008997,0.455645,0.250896,0.278132,0.473282,0.525262,1
0.496161,0.519845,0.009705,0.399194,0.139785,0.174098,0.490246,0.485224,1
0.511516,0.539206,0.00787,0.379032,0.501792,0.532909,0.533503,0.533842,2
0.538388,0.638916,0.006588,0.375,0.444444,0.492569,0.549618,0.56244,2
0.533589,0.64666,0.003935,0.181452,0.480287,0.343949,0.541985,0.552908,2
0.433781,0.516941,0.004068,0.379032,0.34767,0.384289,0.440204,0.448046,2
0.501919,0.555663,0.005615,0.528226,0.408602,0.384289,0.499576,0.533842,1
0.421305,0.484027,0.00661,0.439516,0.512545,0.492569,0.457167,0.458532,1
0.492322,0.544046,0.00661,0.487903,0.143369,0.10828,0.508906,0.525262,1
0.471209,0.519845,0.006499,0.419355,0.566308,0.426752,0.457167,0.525262,1
0.387716,0.449177,0.007671,0.403226,0.469534,0.426752,0.373198,0.409914,1
0.423225,0.468538,0.006433,0.512097,0.218638,0.278132,0.541985,0.409914,1
0.46833,0.505324,0.008113,0.576613,0.268817,0.322718,0.43257,0.525262,1
0.411708,0.452081,0.008334,0.491935,0.232975,0.278132,0.465649,0.409914,1
0.47025,0.538238,0.006787,0.532258,0.437276,0.573248,0.41391,0.533842,2
0.379079,0.412391,0.008798,0.375,0.709677,0.55414,0.363868,0.409914,1
0.390595,0.442401,0.008201,0.487903,0.458781,0.598726,0.396947,0.42898,1
0.285029,0.344627,0.011451,0.479839,0.215054,0.278132,0.304495,0.332698,1
0.270633,0.326234,0.012711,0.427419,0.139785,0.10828,0.296862,0.29552,1
0.354127,0.412391,0.010788,0.383065,0.297491,0.278132,0.449534,0.36225,1
0.458733,0.53727,0.008047,0.439516,0.236559,0.214437,0.473282,0.476644,1
0.456814,0.565344,0.006123,0.354839,0.164875,0.278132,0.457167,0.476644,2
